ts,agent_id,cvip,cvip_x,cvip_y,cvip_z
1459142,0,500.4911885387494,198.76744079589844,-95.83265686035156,-499.8193664550781
1459143,0,5.595579574090421,195.56744384765625,-90.83265686035156,0.09999999403953552
1459144,0,5.592365059106882,195.56744384765625,-90.83265686035156,0.09540698677301407
1459145,0,5.589577830706274,195.56744384765625,-90.83265686035156,0.08469131588935852
1459146,0,5.587154487252182,195.56744384765625,-90.83265686035156,0.0693112164735794
1459147,0,5.58490284657624,195.56744384765625,-90.83265686035156,0.05613723769783974
1459148,0,5.583078219951395,195.56744384765625,-90.83265686035156,0.04550548270344734
1459149,0,5.582027767701456,195.56744384765625,-90.83265686035156,0.03692970052361488
1459150,0,5.581839537785531,195.56744384765625,-90.83265686035156,0.030015792697668076
1459151,0,5.581937002716514,195.56744384765625,-90.83265686035156,0.024444427341222763
1459152,0,5.582054312131681,195.56744384765625,-90.83265686035156,0.01995697058737278
1459153,0,5.582115992201545,195.56744384765625,-90.83265686035156,0.01634414680302143
1459154,0,5.582104629980321,195.56744384765625,-90.83265686035156,0.013436851091682911
1459155,0,5.582061392693935,195.56744384765625,-90.83265686035156,0.011098288930952549
1459156,0,5.58203731373542,195.56744384765625,-90.83265686035156,0.009217948652803898
1459157,0,5.581991710267062,195.56744384765625,-90.83265686035156,0.007706718053668737
1459158,0,5.581948395724954,195.56744384765625,-90.83265686035156,0.00649261474609375
1459159,0,5.581915910632607,195.56744384765625,-90.83265686035156,0.0055175782181322575
1459160,0,5.581894103986878,195.56744384765625,-90.83265686035156,0.004734840244054794
1459161,0,5.581857788633585,195.56744384765625,-90.83265686035156,0.004106712061911821
1459162,0,5.581852601613148,195.56744384765625,-90.83265686035156,0.003602867014706135
1459163,0,5.581852851883691,195.56744384765625,-90.83265686035156,0.003198814345523715
1459164,0,5.581844342228537,195.56744384765625,-90.83265686035156,0.002874908270314336
1459165,0,5.581850665159098,195.56744384765625,-90.83265686035156,0.0026153563521802425
1459166,0,5.581858257649919,195.56744384765625,-90.83265686035156,0.00240745535120368
1459167,0,5.5818513325650745,195.56744384765625,-90.83265686035156,0.0022409819066524506
1459168,0,5.5818593685408135,195.56744384765625,-90.83265686035156,0.0021076963748782873
1459169,0,5.581867010774956,195.56744384765625,-90.83265686035156,0.0020010375883430243
1459170,0,5.581874055145872,195.56744384765625,-90.83265686035156,0.0019157028291374445
1459171,0,5.581874153846434,195.56744384765625,-90.83265686035156,0.0018474578391760588
1459172,0,5.581879768039407,195.56744384765625,-90.83265686035156,0.00179290771484375
1459173,0,5.58188466719281,195.56744384765625,-90.83265686035156,0.0017492675688117743
1459174,0,5.581888894137341,195.56744384765625,-90.83265686035156,0.0017144393641501665
1459175,0,5.581892508051992,195.56744384765625,-90.83265686035156,0.0016865539364516735
1459176,0,5.581895574108779,195.56744384765625,-90.83265686035156,0.0016643141862004995
1459177,0,5.581898159364009,195.56744384765625,-90.83265686035156,0.0016465758671984076
1459178,0,5.581900327346283,195.56744384765625,-90.83265686035156,0.001632423372939229
1459179,0,5.58190213779374,195.56744384765625,-90.83265686035156,0.0016210937174037099
1459180,0,5.581903642873353,195.56744384765625,-90.83265686035156,0.0016120909713208675
1459181,0,5.581904890803503,195.56744384765625,-90.83265686035156,0.0016048812540248036
1459182,0,5.581905921432526,195.56744384765625,-90.83265686035156,0.0015991592081263661
1459183,0,5.581906771328464,195.56744384765625,-90.83265686035156,0.0015946197090670466
1459184,0,5.581907470316533,195.56744384765625,-90.83265686035156,0.0015909957000985742
1459185,0,5.581908044037622,195.56744384765625,-90.83265686035156,0.001588096609339118
1459186,0,5.581908514439032,195.56744384765625,-90.83265686035156,0.0015857695834711194
